POSTAL_CODE,AGE_19_AND_UNDER,AGE_20_TO_29,AGE_30_TO_44,AGE_45_TO_59,AGE_60_AND_OVER,MALE,FEMALE,TWO_OR_MORE_RACES,LESS_THAN_10K,BETWEEN_10K_AND_14K,BETWEEN_15K_AND_24K,BETWEEN_25K_AND_34K,BETWEEN_35K_AND_49K,BETWEEN_50K_AND_74K,BETWEEN_75K_AND_99K,BETWEEN_100K_AND_149K,BETWEEN_150K_AND_199K,_200K_OR_MORE,LESS_THAN_9TH_GRADE,BETWEEN_9TH_AND_12TH_GRADE_NO_DIPLOMA,HIGH_SCHOOL_GRADUATE_INCLUDES_EQUIVALENCY,SOME_COLLEGE_NO_DEGREE,ASSOCIATES_DEGREE,BACHELORS_DEGREE,GRADUATE_OR_PROFESSIONAL_DEGREE,POPULATION,HOUSEHOLD_TYPE_MARRIED_COUPLE_HOUSEHOLD,HOUSEHOLD_TYPE_COHABITING_COUPLE_HOUSEHOLD,HOUSEHOLD_TYPE_MALE_HOUSEHOLDER_NO_SPOUSE_PARTNER_PRESENT,HOUSEHOLD_TYPE_FEMALE_HOUSEHOLDER_NO_SPOUSE_PARTNER_PRESENT,FAMILY_HOUSEHOLD,NON_FAMILY_HOUSEHOLD
91-602,0.3509194126,0.1474762434,0.2113414785,0.1594471184,0.1308157473,0.5136369246,0.4863630754,0.1882636061,0.043,0.006,0.037,0.083,0.137,0.193,0.125,0.237,0.059,0.08,0.2502831257,0.115927108,0.2646967981,0.139400803,0.07412745805,0.1128384639,0.04272624318,16206.0,0.5476864967,0.1012747875,0.1402266289,0.2108120869,0.6489612842,0.3510387158
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,27218.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,27218.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,27218.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,21774.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,32662.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-605,0.2712175766,0.1502314645,0.2063340436,0.1738922772,0.1983246381,0.4736938791,0.5263061209,0.1720919979,0.034,0.023,0.068,0.058,0.1,0.124,0.157,0.18,0.113,0.143,0.04932606825,0.06114138228,0.1749354746,0.2193862919,0.1029538285,0.2206481216,0.1716088328,21774.0,0.4497894737,0.08305263158,0.1752631579,0.2918947368,0.5328421053,0.4671578947
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,36545.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,30454.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,30454.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,36545.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,24363.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-612,0.1596177842,0.1454324555,0.215078479,0.1703552899,0.3095159913,0.484107178,0.515892822,0.1300321797,0.03103103103,0.01701701702,0.04404404404,0.05005005005,0.07707707708,0.1241241241,0.1431431431,0.1931931932,0.1391391391,0.1811811812,0.0291620974,0.03070549531,0.126680476,0.1819991065,0.09719345274,0.2785020917,0.2557572804,24363.0,0.40336618,0.07415665684,0.2177227936,0.3047543696,0.4775228368,0.5224771632
91-616,0.2477172312,0.7095729013,0.03681885125,0.00382916053,0.00206185567,0.7104565538,0.2895434462,0.06273932253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204778157,0.04266211604,0.2201365188,0.08873720137,0.6006825939,0.02730375427,2716.0,0.2777777778,0.05555555556,0.4722222222,0.1944444444,0.3333333333,0.6666666667
91-616,0.2477172312,0.7095729013,0.03681885125,0.00382916053,0.00206185567,0.7104565538,0.2895434462,0.06273932253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204778157,0.04266211604,0.2201365188,0.08873720137,0.6006825939,0.02730375427,3395.0,0.2777777778,0.05555555556,0.4722222222,0.1944444444,0.3333333333,0.6666666667
91-622,0.1922821907,0.08798567829,0.1707996287,0.184259382,0.3646731203,0.4657207267,0.5342792733,0.125977987,0.035,0.012,0.047,0.048,0.071,0.154,0.126,0.181,0.128,0.198,0.01099551721,0.03366319885,0.1087710395,0.1783811215,0.09667597057,0.2890129409,0.2825002115,15082.0,0.4500886001,0.0538984052,0.1779385706,0.3180744241,0.5039870053,0.4960129947
91-622,0.1922821907,0.08798567829,0.1707996287,0.184259382,0.3646731203,0.4657207267,0.5342792733,0.125977987,0.035,0.012,0.047,0.048,0.071,0.154,0.126,0.181,0.128,0.198,0.01099551721,0.03366319885,0.1087710395,0.1783811215,0.09667597057,0.2890129409,0.2825002115,12066.0,0.4500886001,0.0538984052,0.1779385706,0.3180744241,0.5039870053,0.4960129947
91-622,0.1922821907,0.08798567829,0.1707996287,0.184259382,0.3646731203,0.4657207267,0.5342792733,0.125977987,0.035,0.012,0.047,0.048,0.071,0.154,0.126,0.181,0.128,0.198,0.01099551721,0.03366319885,0.1087710395,0.1783811215,0.09667597057,0.2890129409,0.2825002115,15082.0,0.4500886001,0.0538984052,0.1779385706,0.3180744241,0.5039870053,0.4960129947
91-627,0.2830321377,0.1540837232,0.213283185,0.1763140996,0.1732868544,0.4916368529,0.5083631471,0.1727976027,0.02897102897,0.01898101898,0.06393606394,0.09090909091,0.1178821179,0.1378621379,0.1658341658,0.1728271728,0.1068931069,0.0959040959,0.1074282472,0.06860844484,0.2279540404,0.2273866377,0.1186344508,0.1585890586,0.09139912053,26162.0,0.4783367258,0.08316371038,0.1717553552,0.2667442086,0.5615004362,0.4384995638
91-627,0.2830321377,0.1540837232,0.213283185,0.1763140996,0.1732868544,0.4916368529,0.5083631471,0.1727976027,0.02897102897,0.01898101898,0.06393606394,0.09090909091,0.1178821179,0.1378621379,0.1658341658,0.1728271728,0.1068931069,0.0959040959,0.1074282472,0.06860844484,0.2279540404,0.2273866377,0.1186344508,0.1585890586,0.09139912053,26162.0,0.4783367258,0.08316371038,0.1717553552,0.2667442086,0.5615004362,0.4384995638
91-627,0.2830321377,0.1540837232,0.213283185,0.1763140996,0.1732868544,0.4916368529,0.5083631471,0.1727976027,0.02897102897,0.01898101898,0.06393606394,0.09090909091,0.1178821179,0.1378621379,0.1658341658,0.1728271728,0.1068931069,0.0959040959,0.1074282472,0.06860844484,0.2279540404,0.2273866377,0.1186344508,0.1585890586,0.09139912053,39244.0,0.4783367258,0.08316371038,0.1717553552,0.2667442086,0.5615004362,0.4384995638
91-627,0.2830321377,0.1540837232,0.213283185,0.1763140996,0.1732868544,0.4916368529,0.5083631471,0.1727976027,0.02897102897,0.01898101898,0.06393606394,0.09090909091,0.1178821179,0.1378621379,0.1658341658,0.1728271728,0.1068931069,0.0959040959,0.1074282472,0.06860844484,0.2279540404,0.2273866377,0.1186344508,0.1585890586,0.09139912053,39244.0,0.4783367258,0.08316371038,0.1717553552,0.2667442086,0.5615004362,0.4384995638
91-632,0.2762809949,0.1604644924,0.2795385736,0.1823477561,0.101368183,0.6116199747,0.3883800253,0.1467443376,0.02197802198,0.07492507493,0.04095904096,0.08291708292,0.1198801199,0.1518481518,0.1648351648,0.1838161838,0.0979020979,0.06093906094,0.2478881618,0.1765020821,0.2766210589,0.1631766805,0.07328970851,0.04628197501,0.01624033314,31312.0,0.5712507778,0.08338518979,0.1227961004,0.222567932,0.6546359676,0.3453640324
91-632,0.2762809949,0.1604644924,0.2795385736,0.1823477561,0.101368183,0.6116199747,0.3883800253,0.1467443376,0.02197802198,0.07492507493,0.04095904096,0.08291708292,0.1198801199,0.1518481518,0.1648351648,0.1838161838,0.0979020979,0.06093906094,0.2478881618,0.1765020821,0.2766210589,0.1631766805,0.07328970851,0.04628197501,0.01624033314,31312.0,0.5712507778,0.08338518979,0.1227961004,0.222567932,0.6546359676,0.3453640324
91-674,0.238277277,0.107985831,0.227825904,0.2093080349,0.216602953,0.4911093186,0.5088906814,0.1248553291,0.025,0.035,0.033,0.028,0.03,0.072,0.053,0.133,0.111,0.48,0.02221781393,0.0163162071,0.08306883555,0.12358659,0.0714144019,0.3522614561,0.3311346955,22810.0,0.5746476261,0.06361275964,0.1543954006,0.2073442136,0.6382603858,0.3617396142
91-674,0.238277277,0.107985831,0.227825904,0.2093080349,0.216602953,0.4911093186,0.5088906814,0.1248553291,0.025,0.035,0.033,0.028,0.03,0.072,0.053,0.133,0.111,0.48,0.02221781393,0.0163162071,0.08306883555,0.12358659,0.0714144019,0.3522614561,0.3311346955,22810.0,0.5746476261,0.06361275964,0.1543954006,0.2073442136,0.6382603858,0.3617396142
91-674,0.238277277,0.107985831,0.227825904,0.2093080349,0.216602953,0.4911093186,0.5088906814,0.1248553291,0.025,0.035,0.033,0.028,0.03,0.072,0.053,0.133,0.111,0.48,0.02221781393,0.0163162071,0.08306883555,0.12358659,0.0714144019,0.3522614561,0.3311346955,34216.0,0.5746476261,0.06361275964,0.1543954006,0.2073442136,0.6382603858,0.3617396142
91-682,0.250857078,0.08979452832,0.2005903054,0.220252015,0.2385060733,0.4852310137,0.5147689863,0.1075490975,0.028,0.008,0.023,0.025,0.045,0.077,0.074,0.126,0.123,0.471,0.02885646508,0.01569557729,0.0871543236,0.1280993078,0.05222110291,0.3459526208,0.3420206025,44045.0,0.5754506541,0.05474166516,0.1440887442,0.2257189365,0.6301923193,0.3698076807
91-682,0.250857078,0.08979452832,0.2005903054,0.220252015,0.2385060733,0.4852310137,0.5147689863,0.1075490975,0.028,0.008,0.023,0.025,0.045,0.077,0.074,0.126,0.123,0.471,0.02885646508,0.01569557729,0.0871543236,0.1280993078,0.05222110291,0.3459526208,0.3420206025,35236.0,0.5754506541,0.05474166516,0.1440887442,0.2257189365,0.6301923193,0.3698076807
91-682,0.250857078,0.08979452832,0.2005903054,0.220252015,0.2385060733,0.4852310137,0.5147689863,0.1075490975,0.028,0.008,0.023,0.025,0.045,0.077,0.074,0.126,0.123,0.471,0.02885646508,0.01569557729,0.0871543236,0.1280993078,0.05222110291,0.3459526208,0.3420206025,35236.0,0.5754506541,0.05474166516,0.1440887442,0.2257189365,0.6301923193,0.3698076807
91-682,0.250857078,0.08979452832,0.2005903054,0.220252015,0.2385060733,0.4852310137,0.5147689863,0.1075490975,0.028,0.008,0.023,0.025,0.045,0.077,0.074,0.126,0.123,0.471,0.02885646508,0.01569557729,0.0871543236,0.1280993078,0.05222110291,0.3459526208,0.3420206025,35236.0,0.5754506541,0.05474166516,0.1440887442,0.2257189365,0.6301923193,0.3698076807
91-682,0.250857078,0.08979452832,0.2005903054,0.220252015,0.2385060733,0.4852310137,0.5147689863,0.1075490975,0.028,0.008,0.023,0.025,0.045,0.077,0.074,0.126,0.123,0.471,0.02885646508,0.01569557729,0.0871543236,0.1280993078,0.05222110291,0.3459526208,0.3420206025,52854.0,0.5754506541,0.05474166516,0.1440887442,0.2257189365,0.6301923193,0.3698076807
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,58412.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,38942.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,38942.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,48677.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,48677.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-686,0.2016352692,0.1545493765,0.2189329663,0.1954516507,0.2294307373,0.4937855661,0.5062144339,0.09840376358,0.03696303696,0.03296703297,0.05194805195,0.04995004995,0.07592407592,0.0959040959,0.1138861139,0.1898101898,0.1638361638,0.1888111888,0.0910418832,0.08219332004,0.2300626422,0.1849209247,0.07115368409,0.2580690469,0.08255849883,38942.0,0.4729419937,0.06175755471,0.1911774922,0.2741229594,0.5346995485,0.4653004515
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,50791.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,50791.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,76187.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,50791.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,76187.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,63489.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-687,0.1874025422,0.152372852,0.2212194238,0.1922852778,0.2467199042,0.4954716565,0.5045283435,0.08601490022,0.035,0.021,0.039,0.041,0.055,0.103,0.127,0.202,0.134,0.243,0.05518169583,0.0372916451,0.2052386375,0.2122787038,0.07998757635,0.3149187286,0.09510301273,63489.0,0.5032560957,0.05820586602,0.1850169115,0.2535211268,0.5614619617,0.4385380383
91-691,0.2157850546,0.0946199057,0.1694116127,0.2139120326,0.3062713944,0.4787831816,0.5212168184,0.1499063489,0.027,0.021,0.021,0.035,0.055,0.063,0.072,0.212,0.126,0.368,0.05043541364,0.02521770682,0.125,0.1533018868,0.08581277213,0.3147677794,0.2454644412,18580.0,0.5611821638,0.04528171448,0.1401659177,0.2533702039,0.6064638783,0.3935361217
91-691,0.2157850546,0.0946199057,0.1694116127,0.2139120326,0.3062713944,0.4787831816,0.5212168184,0.1499063489,0.027,0.021,0.021,0.035,0.055,0.063,0.072,0.212,0.126,0.368,0.05043541364,0.02521770682,0.125,0.1533018868,0.08581277213,0.3147677794,0.2454644412,15483.0,0.5611821638,0.04528171448,0.1401659177,0.2533702039,0.6064638783,0.3935361217
91-694,0.242826984,0.07580846368,0.132137031,0.2354380578,0.3137894636,0.4819595048,0.5180404952,0.08506861146,0.024,0.007,0.015,0.021,0.02,0.053,0.046,0.112,0.069,0.633,0.00370675453,0.00398132894,0.02931081823,0.05086490939,0.02718286656,0.3446595277,0.5402937946,16674.0,0.6830835118,0.02917558887,0.09743040685,0.1903104925,0.7122591006,0.2877408994
91-694,0.242826984,0.07580846368,0.132137031,0.2354380578,0.3137894636,0.4819595048,0.5180404952,0.08506861146,0.024,0.007,0.015,0.021,0.02,0.053,0.046,0.112,0.069,0.633,0.00370675453,0.00398132894,0.02931081823,0.05086490939,0.02718286656,0.3446595277,0.5402937946,20842.0,0.6830835118,0.02917558887,0.09743040685,0.1903104925,0.7122591006,0.2877408994
91-696,0.2634655891,0.07286248549,0.130378713,0.2457550617,0.2875381507,0.49430426,0.50569574,0.08459785926,0.008991008991,0.003996003996,0.01698301698,0.02097902098,0.02597402597,0.05794205794,0.03496503497,0.0979020979,0.07092907093,0.6613386613,0.006885305309,0.006341728574,0.03871474301,0.0761611403,0.02566890137,0.2880956695,0.5581325119,18610.0,0.7493329945,0.02350400203,0.0856307966,0.1415322068,0.7728369966,0.2271630034
91-696,0.2634655891,0.07286248549,0.130378713,0.2457550617,0.2875381507,0.49430426,0.50569574,0.08459785926,0.008991008991,0.003996003996,0.01698301698,0.02097902098,0.02597402597,0.05794205794,0.03496503497,0.0979020979,0.07092907093,0.6613386613,0.006885305309,0.006341728574,0.03871474301,0.0761611403,0.02566890137,0.2880956695,0.5581325119,27916.0,0.7493329945,0.02350400203,0.0856307966,0.1415322068,0.7728369966,0.2271630034
91-696,0.2634655891,0.07286248549,0.130378713,0.2457550617,0.2875381507,0.49430426,0.50569574,0.08459785926,0.008991008991,0.003996003996,0.01698301698,0.02097902098,0.02597402597,0.05794205794,0.03496503497,0.0979020979,0.07092907093,0.6613386613,0.006885305309,0.006341728574,0.03871474301,0.0761611403,0.02566890137,0.2880956695,0.5581325119,23263.0,0.7493329945,0.02350400203,0.0856307966,0.1415322068,0.7728369966,0.2271630034
91-697,0.2520895311,0.1174623412,0.2143126977,0.2056948576,0.2104405723,0.4893752656,0.5106247344,0.1179109411,0.021,0.013,0.02,0.028,0.046,0.063,0.056,0.137,0.109,0.507,0.02927976063,0.02137208805,0.07950416756,0.1053643941,0.04153309112,0.2831801667,0.4397663318,33883.0,0.5379148423,0.05349324196,0.158195317,0.2503965988,0.5914080843,0.4085919157
91-697,0.2520895311,0.1174623412,0.2143126977,0.2056948576,0.2104405723,0.4893752656,0.5106247344,0.1179109411,0.021,0.013,0.02,0.028,0.046,0.063,0.056,0.137,0.109,0.507,0.02927976063,0.02137208805,0.07950416756,0.1053643941,0.04153309112,0.2831801667,0.4397663318,42354.0,0.5379148423,0.05349324196,0.158195317,0.2503965988,0.5914080843,0.4085919157
91-697,0.2520895311,0.1174623412,0.2143126977,0.2056948576,0.2104405723,0.4893752656,0.5106247344,0.1179109411,0.021,0.013,0.02,0.028,0.046,0.063,0.056,0.137,0.109,0.507,0.02927976063,0.02137208805,0.07950416756,0.1053643941,0.04153309112,0.2831801667,0.4397663318,50825.0,0.5379148423,0.05349324196,0.158195317,0.2503965988,0.5914080843,0.4085919157
91-697,0.2520895311,0.1174623412,0.2143126977,0.2056948576,0.2104405723,0.4893752656,0.5106247344,0.1179109411,0.021,0.013,0.02,0.028,0.046,0.063,0.056,0.137,0.109,0.507,0.02927976063,0.02137208805,0.07950416756,0.1053643941,0.04153309112,0.2831801667,0.4397663318,42354.0,0.5379148423,0.05349324196,0.158195317,0.2503965988,0.5914080843,0.4085919157
91-697,0.2520895311,0.1174623412,0.2143126977,0.2056948576,0.2104405723,0.4893752656,0.5106247344,0.1179109411,0.021,0.013,0.02,0.028,0.046,0.063,0.056,0.137,0.109,0.507,0.02927976063,0.02137208805,0.07950416756,0.1053643941,0.04153309112,0.2831801667,0.4397663318,33883.0,0.5379148423,0.05349324196,0.158195317,0.2503965988,0.5914080843,0.4085919157
91-700,0.2240730012,0.06981460023,0.1131228273,0.2240730012,0.3689165701,0.4917439166,0.5082560834,0.1150057937,0.011,0.0,0.032,0.025,0.022,0.029,0.063,0.134,0.104,0.58,0.02720574343,0.03873039864,0.04099754393,0.06801435859,0.04572076327,0.3213678443,0.4579633478,8285.0,0.6701070336,0.03822629969,0.09480122324,0.1968654434,0.7083333333,0.2916666667
91-702,0.2163966914,0.1078321558,0.1984318456,0.2111407892,0.266198518,0.4880665173,0.5119334827,0.08956574186,0.03196803197,0.02497502498,0.05094905095,0.02997002997,0.05994005994,0.07792207792,0.08191808192,0.1588411588,0.1348651349,0.3486513487,0.03469026549,0.02584070796,0.1716224189,0.190560472,0.08053097345,0.3085545723,0.18820059,27854.0,0.5843810445,0.04472920696,0.1360009671,0.2348887814,0.6291102515,0.3708897485
91-702,0.2163966914,0.1078321558,0.1984318456,0.2111407892,0.266198518,0.4880665173,0.5119334827,0.08956574186,0.03196803197,0.02497502498,0.05094905095,0.02997002997,0.05994005994,0.07792207792,0.08191808192,0.1588411588,0.1348651349,0.3486513487,0.03469026549,0.02584070796,0.1716224189,0.190560472,0.08053097345,0.3085545723,0.18820059,27854.0,0.5843810445,0.04472920696,0.1360009671,0.2348887814,0.6291102515,0.3708897485
91-702,0.2163966914,0.1078321558,0.1984318456,0.2111407892,0.266198518,0.4880665173,0.5119334827,0.08956574186,0.03196803197,0.02497502498,0.05094905095,0.02997002997,0.05994005994,0.07792207792,0.08191808192,0.1588411588,0.1348651349,0.3486513487,0.03469026549,0.02584070796,0.1716224189,0.190560472,0.08053097345,0.3085545723,0.18820059,18570.0,0.5843810445,0.04472920696,0.1360009671,0.2348887814,0.6291102515,0.3708897485
91-702,0.2163966914,0.1078321558,0.1984318456,0.2111407892,0.266198518,0.4880665173,0.5119334827,0.08956574186,0.03196803197,0.02497502498,0.05094905095,0.02997002997,0.05994005994,0.07792207792,0.08191808192,0.1588411588,0.1348651349,0.3486513487,0.03469026549,0.02584070796,0.1716224189,0.190560472,0.08053097345,0.3085545723,0.18820059,23212.0,0.5843810445,0.04472920696,0.1360009671,0.2348887814,0.6291102515,0.3708897485
91-712,0.2269526862,0.1539409879,0.2741294759,0.1786526397,0.1663242103,0.5143420728,0.4856579272,0.1072847319,0.0249500998,0.01596806387,0.02794411178,0.02894211577,0.05988023952,0.0628742515,0.06387225549,0.1497005988,0.1337325349,0.4321357285,0.02412573674,0.01952848723,0.05893909627,0.078978389,0.03618860511,0.3039685658,0.4782711198,36501.0,0.4812045136,0.06429859117,0.232957201,0.2215396942,0.5455031048,0.4544968952
91-712,0.2269526862,0.1539409879,0.2741294759,0.1786526397,0.1663242103,0.5143420728,0.4856579272,0.1072847319,0.0249500998,0.01596806387,0.02794411178,0.02894211577,0.05988023952,0.0628742515,0.06387225549,0.1497005988,0.1337325349,0.4321357285,0.02412573674,0.01952848723,0.05893909627,0.078978389,0.03618860511,0.3039685658,0.4782711198,36501.0,0.4812045136,0.06429859117,0.232957201,0.2215396942,0.5455031048,0.4544968952
