STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
643080,30-640,Chain 4,Lubusz,DRUG CHAIN,Y,14,6
666586,75-192,Chain 6,Łódź,SPECIALTY,N,0,3
666942,77-003,Chain 1,Łódź,DRUG CHAIN,Y,5,11
649174,89-802,Chain 11,Lublin,SM CHAIN,Y,5,41
680859,35-322,Chain 1,Subcarpathian,DRUG CHAIN,N,22,10
684461,90-349,Chain 1,Lublin,DRUG CHAIN,Y,12,7
696296,95-149,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
697436,30-450,Chain 6,Lubusz,SPECIALTY,N,0,4
651514,77-273,Chain 11,Łódź,SM CHAIN,Y,15,42
665199,31-481,Chain 10,Lubusz,SM CHAIN,Y,22,44
667218,58-102,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,25
677376,72-723,Chain 26,Łódź,MILITARY,Y,0,0
703479,44-487,Chain 1,Silesian,DRUG CHAIN,Y,5,15
708770,45-076,Chain 59,Silesian,SM CHAIN,N,0,2
660256,30-398,Chain 6,Lubusz,SPECIALTY,N,0,3
672734,31-248,Chain 6,Lubusz,SPECIALTY,N,0,3
711028,73-720,Chain 6,Łódź,SPECIALTY,N,0,3
698217,27-157,Chain 6,Masovian,SPECIALTY,N,0,4
717865,27-402,Chain 1,Masovian,DRUG CHAIN,N,0,21
715123,44-208,Chain 6,Silesian,SPECIALTY,N,0,4
659437,31-485,Chain 1,Lubusz,DRUG CHAIN,Y,7,17
644056,26-083,Chain 13,Opole,HOME IMPR,Y,0,10
698622,44-782,Chain 6,Silesian,SPECIALTY,N,0,4
689979,25-190,Chain 1,Opole,DRUG CHAIN,N,0,19
683977,30-734,Chain 1,Lubusz,DRUG CHAIN,Y,12,22
701983,27-402,Chain 4,Masovian,DRUG CHAIN,Y,4,0
698154,75-322,Chain 44,Łódź,ALL OTHER,N,0,0
628889,57-974,Chain 11,Lower Silesian,SM CHAIN,Y,0,19
629855,78-196,Chain 18,Podlaskie,SM CHAIN,Y,0,24
675158,29-727,Chain 1,Lubusz,DRUG CHAIN,Y,5,10
681050,93-203,Chain 44,Lublin,CONV INDEP,N,0,0
661177,27-160,Chain 1,Masovian,DRUG CHAIN,Y,5,10
748690,60-547,Chain 6,Lower Silesian,SPECIALTY,N,0,3
674727,89-736,Chain 35,Lublin,SM CHAIN,Y,14,5
715977,90-917,Chain 6,Lublin,SPECIALTY,N,0,4
682924,36-173,Chain 7,Subcarpathian,SM CHAIN,Y,17,23
642300,30-827,Chain 4,Lubusz,DRUG CHAIN,Y,6,10
674142,75-334,Chain 9,Łódź,DSCT CHAIN,Y,6,31
671795,87-964,Chain 1,Lublin,DRUG CHAIN,Y,4,6
669131,74-690,Chain 4,Łódź,DRUG CHAIN,Y,11,10
645995,31-103,Chain 10,Lubusz,SM CHAIN,Y,18,52
724931,74-474,Chain 6,Łódź,SPECIALTY,N,0,3
661691,72-734,Chain 4,Łódź,DRUG CHAIN,Y,11,12
708054,90-043,Chain 6,Lublin,SPECIALTY,N,0,3
651776,25-689,Chain 8,Opole,SM CHAIN,Y,10,28
693608,30-235,Chain 9,Lubusz,DSCT CHAIN,Y,6,7
718068,76-256,Chain 6,Łódź,SPECIALTY,N,0,4
692552,75-682,Chain 6,Łódź,SPECIALTY,N,0,3
657960,32-662,Chain 4,Lubusz,DRUG CHAIN,Y,8,9
718145,26-105,Chain 6,Opole,SPECIALTY,N,0,3
636227,73-651,Chain 33,Łódź,SM CHAIN,Y,0,9
739270,30-243,Chain 6,Lubusz,SPECIALTY,N,0,3
688470,34-736,Chain 18,Subcarpathian,SM CHAIN,Y,0,31
681996,76-326,Chain 5,Łódź,SM CHAIN,Y,0,25
708432,29-975,Chain 6,Lubusz,SPECIALTY,N,0,3
676027,30-684,Chain 9,Lubusz,DSCT CHAIN,Y,5,8
703588,34-721,Chain 6,Subcarpathian,SPECIALTY,N,0,4
654275,32-355,Chain 10,Lubusz,SM CHAIN,Y,0,38
670690,76-054,Chain 9,Łódź,DSCT CHAIN,Y,6,14
663511,89-417,Chain 11,Lublin,SM CHAIN,Y,11,25
683824,35-476,Chain 7,Subcarpathian,SM CHAIN,Y,15,10
721268,32-361,Chain 6,Lubusz,SPECIALTY,N,0,3
703746,48-921,Chain 6,Holy Cross,SPECIALTY,N,0,4
714368,74-495,Chain 6,Łódź,SPECIALTY,N,0,3
761490,72-134,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
706616,72-733,Chain 6,Łódź,SPECIALTY,N,0,4
759545,59-84.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
647543,57-732,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,1
649222,57-827,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,9
681635,26-141,Chain 1,Opole,DRUG CHAIN,Y,9,11
683975,93-617,Chain 1,Lublin,DRUG CHAIN,Y,9,6
702639,43-710,Chain 1,Silesian,DRUG CHAIN,Y,5,11
640536,31-285,Chain 10,Lubusz,SM CHAIN,Y,15,43
669785,25-527,Chain 7,Opole,SM CHAIN,Y,17,10
702909,27-198,Chain 6,Masovian,SPECIALTY,N,0,3
693574,93-302,Chain 1,Lublin,DRUG CHAIN,Y,4,19
646759,87-696,Chain 16,Lublin,DSCT CHAIN,Y,0,18
634440,30-699,Chain 29,Lubusz,SM CHAIN,Y,15,19
695709,92-573,Chain 16,Lublin,DSCT CHAIN,Y,27,60
693669,70-794,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,13
633038,77-905,Chain 18,Podlaskie,SM CHAIN,Y,0,25
670951,78-679,Chain 11,Podlaskie,SM CHAIN,Y,22,20
673985,24-684,Chain 7,Opole,SM CHAIN,Y,10,10
696177,24-935,Chain 6,Opole,SPECIALTY,N,0,3
669330,73-673,Chain 11,Łódź,SM CHAIN,Y,15,16
657602,30-385,Chain 4,Lubusz,DRUG CHAIN,Y,11,0
671200,44-397,Chain 1,Silesian,DRUG CHAIN,Y,9,15
644727,43-889,Chain 18,Silesian,SM CHAIN,Y,0,42
735308,74-147,Chain 6,Łódź,SPECIALTY,N,0,4
679801,32-669,Chain 4,Lubusz,DRUG CHAIN,Y,2,7
689464,25-751,Chain 7,Opole,SM CHAIN,Y,10,11
682632,72-920,Chain 16,Łódź,DSCT CHAIN,Y,0,36
655964,72-119,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,7,10
638605,90-542,Chain 4,Lublin,DRUG CHAIN,Y,15,9
678876,88-779,Chain 1,Lublin,DRUG CHAIN,Y,4,18
667115,27-293,Chain 1,Masovian,DRUG CHAIN,Y,4,20
704074,30-375,Chain 1,Lubusz,DRUG CHAIN,Y,0,26
673336,27-302,Chain 6,Masovian,SPECIALTY,N,0,3
691174,44-490,Chain 1,Silesian,DRUG CHAIN,Y,5,15
639084,91-687,Chain 4,Lublin,DRUG CHAIN,Y,29,8
696070,72-735,Chain 4,Łódź,DRUG CHAIN,Y,0,2
661334,34-727,Chain 6,Subcarpathian,SPECIALTY,N,0,3
684604,25-753,Chain 7,Opole,SM CHAIN,Y,17,11
675155,89-826,Chain 1,Lublin,DRUG CHAIN,Y,8,10
645749,93-643,Chain 11,Lublin,SM CHAIN,Y,14,11
724991,75-207,Chain 6,Łódź,SPECIALTY,N,0,3
674710,76-687,Chain 9,Łódź,DSCT CHAIN,Y,4,21
633188,30-023,Chain 6,Lubusz,SPECIALTY,N,0,4
664982,34-993,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,8
719170,25-581,Chain 6,Opole,SPECIALTY,N,0,3
674840,50-404,Chain 4,Holy Cross,DRUG CHAIN,Y,11,9
672275,60-111,Chain 1,Lower Silesian,DRUG CHAIN,Y,9,15
673829,93-282,Chain 9,Lublin,DSCT CHAIN,Y,0,19
630226,60-578,Chain 9,Lower Silesian,DSCT CHAIN,Y,6,12
703169,34-844,Chain 6,Subcarpathian,SPECIALTY,N,0,3
728003,30-408,Chain 6,Lubusz,SPECIALTY,N,0,3
682538,29-916,Chain 1,Lubusz,DRUG CHAIN,Y,13,28
689738,27-149,Chain 1,Masovian,DRUG CHAIN,Y,12,10
650523,72-016,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,6,43
709089,72-638,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
656156,30-868,Chain 16,Lubusz,DSCT CHAIN,Y,12,12
703638,89-949,Chain 19,Lublin,DRUG CHAIN,N,0,0
693910,76-176,Chain 4,Łódź,DRUG CHAIN,Y,9,10
677070,89-799,Chain 16,Lublin,DSCT CHAIN,Y,9,11
678340,58-642,Chain 1,Lower Silesian,DRUG CHAIN,Y,17,15
656075,29-976,Chain 10,Lubusz,SM CHAIN,Y,12,37
710829,27-362,Chain 6,Masovian,SPECIALTY,N,0,4
751111,95-516,Chain 6,Warmian-Masurian,SPECIALTY,N,0,3
678239,27-279,Chain 9,Masovian,DSCT CHAIN,Y,11,10
655261,32-370,Chain 4,Lubusz,DRUG CHAIN,Y,11,8
703573,30-686,Chain 6,Lubusz,SPECIALTY,N,0,3
708043,59-977,Chain 9,Lower Silesian,DSCT CHAIN,Y,10,24
668811,94-679,Chain 19,Warmian-Masurian,DRUG CHAIN,N,0,0
686733,89-882,Chain 1,Lublin,DRUG CHAIN,Y,4,11
698951,27-228,Chain 6,Masovian,SPECIALTY,N,0,3
670911,95-010,Chain 19,Warmian-Masurian,DRUG CHAIN,N,0,0
663208,73-684,Chain 11,Łódź,SM CHAIN,Y,15,38
708190,70-782,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
667601,89-696,Chain 1,Lublin,DRUG CHAIN,Y,9,9
662550,34-893,Chain 18,Subcarpathian,SM CHAIN,Y,0,30
668721,43-894,Chain 4,Silesian,DRUG CHAIN,Y,22,0
694498,73-100,Chain 6,Łódź,SPECIALTY,N,0,4
695110,75-373,Chain 4,Łódź,DRUG CHAIN,Y,15,11
679461,49-175,Chain 1,Holy Cross,DRUG CHAIN,Y,7,6
652578,25-986,Chain 12,Opole,SPECIALTY,Y,0,1
676023,43-792,Chain 6,Silesian,SPECIALTY,N,0,4
650445,92-273,Chain 25,Lublin,SM CHAIN,Y,15,7
797194,36-755,Chain 6,Pomeranian,SPECIALTY,N,0,4
737890,31-214,Chain 6,Lubusz,SPECIALTY,N,0,3
706468,73-745,Chain 6,Łódź,SPECIALTY,N,0,3
703452,76-426,Chain 6,Łódź,SPECIALTY,N,0,4
674797,31-080,Chain 1,Lubusz,DRUG CHAIN,Y,5,19
673680,26-810,Chain 6,Masovian,SPECIALTY,N,0,3
665638,30-995,Chain 9,Lubusz,DSCT CHAIN,Y,6,29
726561,76-222,Chain 6,Łódź,SPECIALTY,N,0,3
635119,93-448,Chain 16,Lublin,DSCT CHAIN,Y,0,30
686554,30-380,Chain 1,Lubusz,DRUG CHAIN,Y,7,20
668555,26-212,Chain 1,Opole,DRUG CHAIN,Y,3,20
636322,58-111,Chain 4,Lower Silesian,DRUG CHAIN,Y,8,8
645976,78-170,Chain 13,Podlaskie,HOME IMPR,Y,0,2
688772,59-127,Chain 17,Lower Silesian,SM CHAIN,Y,3,20
629076,30-437,Chain 10,Lubusz,SM CHAIN,Y,11,44
672575,90-503,Chain 1,Lublin,DRUG CHAIN,Y,4,8
670171,78-579,Chain 11,Podlaskie,SM CHAIN,Y,15,4
732956,57-26.,Chain 14,West Pomeranian,SPECIALTY,N,0,0
637980,31-245,Chain 29,Lubusz,SM CHAIN,Y,6,19
636927,91-595,Chain 11,Lublin,SM CHAIN,Y,18,7
670589,93-275,Chain 12,Lublin,SPECIALTY,Y,0,1
650852,75-378,Chain 18,Łódź,SM CHAIN,Y,0,9
644536,34-715,Chain 13,Subcarpathian,HOME IMPR,N,0,7
646154,93-600,Chain 13,Lublin,HOME IMPR,Y,0,10
708008,74-183,Chain 6,Łódź,SPECIALTY,N,0,3
687573,30-743,Chain 1,Lubusz,DRUG CHAIN,Y,0,22
653267,75-906,Chain 26,Łódź,MILITARY,Y,7,0
708163,70-806,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,14,26
791916,60-526,Chain 6,Lower Silesian,SPECIALTY,N,0,4
662778,44-822,Chain 16,Silesian,DSCT CHAIN,Y,0,34
646824,93-674,Chain 4,Lublin,DRUG CHAIN,Y,14,10
646138,24-712,Chain 7,Opole,SM CHAIN,Y,20,9
708865,46-85.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
667991,72-770,Chain 4,Łódź,DRUG CHAIN,Y,22,8
686236,29-727,Chain 6,Lubusz,SPECIALTY,N,0,3
668538,58-227,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,80
671736,91-616,Chain 26,Lublin,MILITARY,Y,0,0
656489,44-252,Chain 18,Silesian,SM CHAIN,Y,0,23
681698,32-326,Chain 1,Lubusz,DRUG CHAIN,N,0,0
642859,90-282,Chain 16,Lublin,DSCT CHAIN,Y,0,26
671471,76-285,Chain 4,Łódź,DRUG CHAIN,Y,10,12
639617,72-627,Chain 52,Kuyavian-Pomeranian,SM CHAIN,Y,0,13
670686,94-897,Chain 18,Warmian-Masurian,SM CHAIN,Y,44,62
724506,29-975,Chain 6,Lubusz,SPECIALTY,N,0,4
723068,74-221,Chain 6,Łódź,SPECIALTY,N,0,3
635077,27-075,Chain 10,Masovian,SM CHAIN,Y,29,37
673276,34-881,Chain 6,Subcarpathian,SPECIALTY,N,0,3
658339,57-705,Chain 9,Lower Silesian,DSCT CHAIN,Y,12,27
675847,30-437,Chain 9,Lubusz,DSCT CHAIN,Y,6,21
672642,75-045,Chain 1,Łódź,DRUG CHAIN,Y,4,25
727463,59-521,Chain 6,Lower Silesian,SPECIALTY,N,0,3
719410,76-090,Chain 6,Łódź,SPECIALTY,N,0,3
748389,27-182,Chain 6,Masovian,SPECIALTY,N,0,3
657922,59-286,Chain 4,Lower Silesian,DRUG CHAIN,Y,9,9
848874,30-691,Chain 10,Lubusz,SM CHAIN,N,22,52
679867,58-475,Chain 18,Lower Silesian,SM CHAIN,Y,0,0
683492,49-006,Chain 17,Holy Cross,SM CHAIN,Y,24,18
638425,87-922,Chain 4,Lublin,DRUG CHAIN,Y,22,11
719278,71-213,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
685265,26-232,Chain 7,Opole,SM CHAIN,Y,10,10
657482,31-219,Chain 4,Lubusz,DRUG CHAIN,Y,15,9
701684,59-914,Chain 6,Lower Silesian,SPECIALTY,N,0,3
713704,36-613,Chain 6,Pomeranian,SPECIALTY,N,0,4
702612,35-930,Chain 6,Subcarpathian,SPECIALTY,N,0,3
631717,32-459,Chain 10,Lubusz,SM CHAIN,Y,27,44
672432,76-398,Chain 5,Łódź,SM CHAIN,Y,0,20
683471,76-250,Chain 4,Łódź,DRUG CHAIN,Y,10,8
657565,87-718,Chain 3,Lublin,SM CHAIN,Y,0,24
670013,49-073,Chain 9,Holy Cross,DSCT CHAIN,Y,12,10
676335,44-587,Chain 6,Silesian,SPECIALTY,N,0,4
681950,94-791,Chain 22,Warmian-Masurian,SM INDEP,N,0,0
864889,76-916,Chain 6,Łódź,SPECIALTY,N,0,3
701412,24-925,Chain 6,Opole,SPECIALTY,N,0,4
670759,90-505,Chain 19,Lublin,DRUG CHAIN,N,0,0
672850,77-273,Chain 9,Łódź,DSCT CHAIN,Y,6,14
649477,30-373,Chain 10,Lubusz,SM CHAIN,Y,29,69
660150,72-897,Chain 11,Łódź,SM CHAIN,Y,0,9
645182,25-259,Chain 4,Opole,DRUG CHAIN,Y,22,8
643173,78-590,Chain 18,Podlaskie,SM CHAIN,Y,0,20
674438,31-575,Chain 1,Lubusz,DRUG CHAIN,N,10,11
692072,85-680,Chain 6,Lesser Poland,SPECIALTY,N,0,3
719948,85-892,Chain 6,Lesser Poland,SPECIALTY,N,0,3
701116,27-227,Chain 6,Masovian,SPECIALTY,N,0,3
658260,35-594,Chain 4,Subcarpathian,DRUG CHAIN,Y,15,8
648325,92-222,Chain 4,Lublin,DRUG CHAIN,Y,9,8
662963,43-749,Chain 4,Silesian,DRUG CHAIN,Y,20,0
734096,58-319,Chain 14,Lower Silesian,SPECIALTY,N,0,0
660961,31-141,Chain 4,Lubusz,DRUG CHAIN,Y,6,9
659688,49-674,Chain 65,Holy Cross,DRUG CHAIN,N,11,0
656097,44-045,Chain 16,Silesian,DSCT CHAIN,Y,0,21
717803,25-030,Chain 6,Opole,SPECIALTY,N,0,3
667001,90-553,Chain 1,Lublin,DRUG CHAIN,Y,9,11
668661,58-476,Chain 4,Lower Silesian,DRUG CHAIN,Y,4,4
676841,91-118,Chain 1,Lublin,DRUG CHAIN,Y,5,7
657976,93-175,Chain 12,Lublin,SPECIALTY,Y,0,0
665883,32-420,Chain 6,Lubusz,SPECIALTY,N,0,4
717388,76-329,Chain 6,Łódź,SPECIALTY,N,0,3
656604,90-349,Chain 4,Lublin,DRUG CHAIN,Y,9,10
647852,88-404,Chain 18,Lublin,SM CHAIN,Y,0,32
714899,45-043,Chain 6,Silesian,SPECIALTY,N,0,4
700497,26-212,Chain 6,Opole,SPECIALTY,N,0,3
668280,73-735,Chain 6,Łódź,SPECIALTY,N,0,4
636178,95-375,Chain 16,Warmian-Masurian,DSCT CHAIN,Y,0,20
646349,92-221,Chain 11,Lublin,SM CHAIN,Y,0,18
673252,92-709,Chain 19,Lublin,DRUG CHAIN,N,0,0
667759,93-833,Chain 19,Lublin,DRUG CHAIN,N,0,0
693370,74-701,Chain 4,Łódź,DRUG CHAIN,Y,8,11
671851,92-808,Chain 11,Lublin,SM CHAIN,Y,19,15
699774,90-366,Chain 19,Lublin,DRUG CHAIN,N,0,0
677289,84-795,Chain 4,Lesser Poland,DRUG CHAIN,Y,22,4
682080,73-788,Chain 6,Łódź,SPECIALTY,N,0,4
641462,29-836,Chain 4,Lubusz,DRUG CHAIN,Y,8,9
638667,92-876,Chain 11,Lublin,SM CHAIN,Y,20,20
652800,31-385,Chain 4,Lubusz,DRUG CHAIN,Y,17,4
683990,95-746,Chain 101,Łódź,DRUG CHAIN,N,0,0
686369,45-234,Chain 18,Silesian,SM CHAIN,Y,0,7
635943,94-679,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,11,9
653317,30-841,Chain 10,Lubusz,SM CHAIN,Y,22,38
752530,35-806,Chain 6,Subcarpathian,SPECIALTY,N,0,4
681061,26-075,Chain 4,Opole,DRUG CHAIN,Y,9,9
688574,72-136,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
701900,24-907,Chain 6,Opole,SPECIALTY,N,0,3
654755,26-877,Chain 10,Masovian,SM CHAIN,Y,0,53
680102,36-352,Chain 6,Pomeranian,SPECIALTY,N,0,3
680879,34-687,Chain 9,Subcarpathian,DSCT CHAIN,Y,9,13
695396,95-033,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
700654,27-128,Chain 1,Masovian,DRUG CHAIN,Y,12,15
667620,72-101,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
647578,27-177,Chain 7,Masovian,SM CHAIN,Y,20,2
700338,89-434,Chain 19,Lublin,DRUG CHAIN,N,0,0
731528,32-148,Chain 6,Lubusz,SPECIALTY,N,0,3
686920,89-750,Chain 1,Lublin,DRUG CHAIN,Y,6,14
666869,85-733,Chain 1,Lesser Poland,DRUG CHAIN,Y,11,11
653021,32-669,Chain 10,Lubusz,SM CHAIN,Y,36,63
690176,58-608,Chain 2,Lower Silesian,SM CHAIN,Y,15,3
686080,92-211,Chain 1,Lublin,DRUG CHAIN,Y,0,0
669687,90-555,Chain 35,Lublin,SM CHAIN,Y,12,4
724285,27-343,Chain 6,Masovian,SPECIALTY,N,0,3
674343,45-025,Chain 6,Silesian,SPECIALTY,N,0,3
687790,75-245,Chain 9,Łódź,DSCT CHAIN,Y,8,25
670570,76-211,Chain 9,Łódź,DSCT CHAIN,Y,6,7
695717,44-413,Chain 6,Silesian,SPECIALTY,N,0,4
684822,36-885,Chain 4,Pomeranian,DRUG CHAIN,Y,0,0
704378,37-204,Chain 6,Pomeranian,SPECIALTY,N,0,3
659859,25-949,Chain 34,Opole,SM CHAIN,Y,20,69
699070,45-028,Chain 6,Silesian,SPECIALTY,N,0,3
661443,36-340,Chain 6,Pomeranian,SPECIALTY,N,0,3
793209,71-700,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
676780,44-517,Chain 1,Silesian,DRUG CHAIN,Y,9,19
671951,74-725,Chain 4,Łódź,DRUG CHAIN,Y,15,13
683457,29-916,Chain 6,Lubusz,SPECIALTY,N,0,4
644737,31-444,Chain 10,Lubusz,SM CHAIN,Y,12,65
706674,73-791,Chain 6,Łódź,SPECIALTY,N,0,3
723490,29-799,Chain 6,Lubusz,SPECIALTY,N,0,3
675042,57-761,Chain 18,Lower Silesian,SM CHAIN,Y,0,31
687177,44-574,Chain 6,Silesian,SPECIALTY,N,0,4
979942,36-885,Chain 6,Pomeranian,SPECIALTY,N,0,3
636612,93-496,Chain 1,Lublin,DRUG CHAIN,Y,5,10
691300,37-320,Chain 6,Pomeranian,SPECIALTY,N,0,4
703146,30-468,Chain 6,Lubusz,SPECIALTY,N,0,4
716543,43-837,Chain 6,Silesian,SPECIALTY,N,0,3
686293,29-891,Chain 6,Lubusz,SPECIALTY,N,0,3
629172,77-874,Chain 16,Podlaskie,DSCT CHAIN,N,0,4
668741,89-024,Chain 1,Lublin,DRUG CHAIN,Y,4,13
636920,45-650,Chain 9,Silesian,DSCT CHAIN,Y,5,17
641595,89-059,Chain 13,Lublin,HOME IMPR,N,0,5
707285,75-895,Chain 6,Łódź,SPECIALTY,N,0,4
634155,60-04.,Chain 13,West Pomeranian,HOME IMPR,Y,0,5
771377,44-937,Chain 6,Silesian,SPECIALTY,N,0,4
687335,89-032,Chain 1,Lublin,DRUG CHAIN,Y,17,9
678824,93-674,Chain 40,Lublin,SM CHAIN,Y,6,0
669510,73-705,Chain 11,Łódź,SM CHAIN,Y,22,13
641973,77-932,Chain 18,Podlaskie,SM CHAIN,Y,0,12
677949,85-204,Chain 9,Lesser Poland,DSCT CHAIN,Y,0,0
701434,43-795,Chain 1,Silesian,DRUG CHAIN,Y,0,18
675676,93-364,Chain 6,Lublin,SPECIALTY,N,0,3
692096,59-973,Chain 2,Lower Silesian,SM CHAIN,Y,22,0
687635,92-240,Chain 1,Lublin,DRUG CHAIN,Y,6,6
678962,26-717,Chain 6,Masovian,SPECIALTY,N,0,3
704116,43-803,Chain 6,Silesian,SPECIALTY,N,0,4
688807,90-325,Chain 18,Lublin,SM CHAIN,Y,11,42
651117,95-010,Chain 9,Warmian-Masurian,DSCT CHAIN,Y,0,10
674770,73-739,Chain 9,Łódź,DSCT CHAIN,Y,12,20
640438,93-675,Chain 36,Lublin,SM CHAIN,Y,22,23
672809,76-244,Chain 9,Łódź,DSCT CHAIN,Y,0,13
660896,27-314,Chain 8,Masovian,SM CHAIN,Y,22,35
659678,27-157,Chain 1,Masovian,DRUG CHAIN,Y,9,18
689236,73-754,Chain 6,Łódź,SPECIALTY,N,0,3
723664,77-403,Chain 6,Łódź,SPECIALTY,N,0,3
661219,90-512,Chain 19,Lublin,DRUG CHAIN,N,0,0
673947,90-504,Chain 35,Lublin,SM CHAIN,Y,8,5
662257,25-243,Chain 1,Opole,DRUG CHAIN,Y,12,12
638294,90-175,Chain 13,Lublin,HOME IMPR,Y,0,5
649657,31-106,Chain 10,Lubusz,SM CHAIN,Y,15,70
687120,72-679,Chain 6,Łódź,SPECIALTY,N,0,4
704974,89-729,Chain 1,Lublin,DRUG CHAIN,Y,6,9
654525,92-722,Chain 25,Lublin,SM CHAIN,Y,12,11
669660,71-806,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
841758,50-476,Chain 6,Holy Cross,SPECIALTY,N,0,4
721207,30-085,Chain 6,Lubusz,SPECIALTY,N,0,3
643468,60-198,Chain 18,Lower Silesian,SM CHAIN,Y,0,25
687102,75-141,Chain 1,Łódź,DRUG CHAIN,Y,10,22
658177,26-459,Chain 10,Opole,SM CHAIN,Y,17,37
709624,47-783,Chain 6,Holy Cross,SPECIALTY,N,0,3
655998,26-443,Chain 4,Opole,DRUG CHAIN,Y,9,9
675850,75-149,Chain 9,Łódź,DSCT CHAIN,Y,8,34
653784,91-399,Chain 4,Lublin,DRUG CHAIN,Y,15,4
683801,90-682,Chain 1,Lublin,DRUG CHAIN,Y,14,6
650612,75-256,Chain 18,Łódź,SM CHAIN,Y,0,19
676541,90-479,Chain 1,Lublin,DRUG CHAIN,Y,9,9
665282,34-999,Chain 4,Subcarpathian,DRUG CHAIN,Y,17,9
842718,73-849,Chain 5,Łódź,SM CHAIN,N,0,34
644001,90-179,Chain 9,Lublin,DSCT CHAIN,Y,11,10
690896,59-610,Chain 2,Lower Silesian,SM CHAIN,Y,3,12
645019,88-997,Chain 16,Lublin,DSCT CHAIN,Y,0,63
669970,74-214,Chain 9,Łódź,DSCT CHAIN,Y,5,9
636887,76-606,Chain 33,Łódź,SM CHAIN,Y,8,9
666439,91-383,Chain 19,Lublin,DRUG CHAIN,N,0,0
742859,89-902,Chain 6,Lublin,SPECIALTY,N,0,3
694851,95-522,Chain 19,Warmian-Masurian,DRUG CHAIN,N,0,0
667891,95-149,Chain 11,Warmian-Masurian,SM CHAIN,Y,22,28
684959,35-497,Chain 9,Subcarpathian,DSCT CHAIN,Y,0,0
669061,34-890,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,9
679269,84-784,Chain 9,Lesser Poland,DSCT CHAIN,Y,0,18
685216,30-609,Chain 6,Lubusz,SPECIALTY,N,0,3
670716,37-206,Chain 26,Pomeranian,MILITARY,Y,0,0
664828,34-759,Chain 18,Subcarpathian,SM CHAIN,Y,22,37
749671,30-120,Chain 6,Lubusz,SPECIALTY,N,0,4
704870,35-473,Chain 6,Subcarpathian,SPECIALTY,N,0,3
685626,30-481,Chain 4,Lubusz,DRUG CHAIN,Y,11,1
661586,75-141,Chain 1,Łódź,DRUG CHAIN,Y,0,18
633586,59-707,Chain 9,Lower Silesian,DSCT CHAIN,Y,12,42
656605,88-996,Chain 3,Lublin,SM CHAIN,Y,0,26
677461,35-534,Chain 4,Subcarpathian,DRUG CHAIN,Y,11,0
752830,30-205,Chain 6,Lubusz,SPECIALTY,N,0,3
670572,75-904,Chain 5,Łódź,SM CHAIN,Y,0,21
703149,70-736,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
641356,84-796,Chain 13,Lesser Poland,HOME IMPR,Y,0,10
723909,75-336,Chain 6,Łódź,SPECIALTY,N,0,4
656730,75-078,Chain 18,Łódź,SM CHAIN,Y,0,18
652454,44-047,Chain 13,Silesian,HOME IMPR,Y,0,5
964067,75-026,Chain 1,Łódź,DRUG CHAIN,N,9,10
791493,76-375,Chain 5,Łódź,SM CHAIN,Y,0,12
687070,72-742,Chain 9,Łódź,DSCT CHAIN,Y,12,26
685171,30-695,Chain 9,Lubusz,DSCT CHAIN,Y,6,28
655482,31-108,Chain 10,Lubusz,SM CHAIN,Y,22,63
692035,73-132,Chain 6,Łódź,SPECIALTY,N,0,4
693523,73-375,Chain 32,Łódź,SM CHAIN,Y,0,20
754808,58-87.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
676062,58-312,Chain 18,Lower Silesian,SM CHAIN,Y,0,28
663195,76-213,Chain 6,Łódź,SPECIALTY,N,0,3
682963,24-887,Chain 4,Opole,DRUG CHAIN,Y,11,0
647818,26-051,Chain 7,Opole,SM CHAIN,Y,17,10
672689,73-175,Chain 9,Łódź,DSCT CHAIN,Y,0,12
663015,70-692,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
