STORE_ID,POSTAL_CODE,STORE_CHAIN,REGION,CLASSOFTRADE,MERCHANDISED,FACINGS,POCKETS
638719,89-456,Chain 16,Lublin,DSCT CHAIN,Y,0,50
676594,88-312,Chain 1,Lublin,DRUG CHAIN,Y,5,10
661768,73-882,Chain 18,Łódź,SM CHAIN,Y,0,8
654504,87-950,Chain 4,Lublin,DRUG CHAIN,Y,20,0
630380,43-899,Chain 9,Silesian,DSCT CHAIN,Y,8,33
703737,77-221,Chain 6,Łódź,SPECIALTY,N,0,4
723503,76-316,Chain 6,Łódź,SPECIALTY,N,0,3
731648,44-661,Chain 6,Silesian,SPECIALTY,N,0,3
694386,30-020,Chain 29,Lubusz,SM CHAIN,Y,6,19
886961,79-073,Chain 6,Podlaskie,SPECIALTY,N,0,4
721221,57-077,Chain 4,Greater Poland,DRUG CHAIN,Y,11,9
661017,93-665,Chain 9,Lublin,DSCT CHAIN,Y,8,23
668048,31-453,Chain 9,Lubusz,DSCT CHAIN,Y,11,9
696931,75-895,Chain 1,Łódź,DRUG CHAIN,Y,9,8
676819,34-694,Chain 6,Subcarpathian,SPECIALTY,N,0,3
688538,26-458,Chain 1,Opole,DRUG CHAIN,Y,9,16
680194,93-052,Chain 1,Lublin,DRUG CHAIN,Y,8,6
640345,89-420,Chain 4,Lublin,DRUG CHAIN,Y,17,1
657622,57-834,Chain 4,Lower Silesian,DRUG CHAIN,Y,8,9
671921,91-735,Chain 1,Lublin,DRUG CHAIN,Y,11,14
631279,58-386,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,39
639641,29-931,Chain 10,Lubusz,SM CHAIN,Y,15,43
656282,34-744,Chain 4,Subcarpathian,DRUG CHAIN,Y,22,11
692229,71-746,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,8,9
745328,44-057,Chain 6,Silesian,SPECIALTY,N,0,4
815853,58-378,Chain 57,Lower Silesian,SM CHAIN,N,8,0
653037,94-974,Chain 9,Warmian-Masurian,DSCT CHAIN,Y,12,6
652595,30-859,Chain 10,Lubusz,SM CHAIN,Y,18,62
675637,45-382,Chain 1,Silesian,DRUG CHAIN,Y,9,26
688993,30-117,Chain 6,Lubusz,SPECIALTY,N,0,3
693101,73-134,Chain 1,Łódź,DRUG CHAIN,Y,9,22
671890,74-200,Chain 9,Łódź,DSCT CHAIN,Y,6,15
674651,74-767,Chain 4,Łódź,DRUG CHAIN,Y,15,12
694584,34-995,Chain 6,Subcarpathian,SPECIALTY,N,0,4
664484,35-479,Chain 15,Subcarpathian,SM CHAIN,N,0,16
716459,72-776,Chain 6,Łódź,SPECIALTY,N,0,4
677615,89-800,Chain 1,Lublin,DRUG CHAIN,Y,4,6
663363,30-435,Chain 6,Lubusz,SPECIALTY,N,0,3
629496,31-083,Chain 10,Lubusz,SM CHAIN,Y,29,52
670777,29-799,Chain 1,Lubusz,DRUG CHAIN,Y,5,8
648960,31-284,Chain 4,Lubusz,DRUG CHAIN,Y,8,0
685736,58-926,Chain 17,Lower Silesian,SM CHAIN,Y,0,7
699732,30-255,Chain 6,Lubusz,SPECIALTY,N,0,3
715444,25-706,Chain 6,Opole,SPECIALTY,N,0,3
698964,44-932,Chain 6,Silesian,SPECIALTY,N,0,3
691917,76-679,Chain 6,Łódź,SPECIALTY,N,0,4
655916,30-699,Chain 16,Lubusz,DSCT CHAIN,Y,11,7
670595,72-852,Chain 1,Łódź,DRUG CHAIN,N,17,17
683678,35-594,Chain 1,Subcarpathian,DRUG CHAIN,Y,15,6
814893,58-283,Chain 44,Lower Silesian,NEWS INDEP,N,0,0
644986,71-807,Chain 32,Kuyavian-Pomeranian,SM CHAIN,Y,0,6
689442,89-776,Chain 16,Lublin,DSCT CHAIN,Y,0,3
651914,88-332,Chain 13,Lublin,HOME IMPR,Y,0,7
698339,43-744,Chain 6,Silesian,SPECIALTY,N,0,4
646033,34-880,Chain 18,Subcarpathian,SM CHAIN,Y,0,27
742448,26-137,Chain 6,Opole,SPECIALTY,N,0,3
632834,26-406,Chain 13,Opole,HOME IMPR,Y,0,12
640427,74-209,Chain 33,Łódź,SM CHAIN,Y,9,9
639625,87-938,Chain 4,Lublin,DRUG CHAIN,Y,15,9
636508,93-162,Chain 11,Lublin,SM CHAIN,Y,0,11
644364,92-914,Chain 4,Lublin,DRUG CHAIN,Y,9,10
676421,90-684,Chain 1,Lublin,DRUG CHAIN,Y,9,9
663857,55-08.,Chain 12,West Pomeranian,SPECIALTY,Y,0,0
638883,94-707,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,11,9
690004,25-886,Chain 7,Opole,SM CHAIN,Y,17,11
655472,58-586,Chain 11,Lower Silesian,SM CHAIN,Y,14,18
633860,57-853,Chain 9,Lower Silesian,DSCT CHAIN,Y,5,84
652404,92-225,Chain 4,Lublin,DRUG CHAIN,Y,11,10
734699,93-659,Chain 6,Lublin,SPECIALTY,N,0,3
638040,31-264,Chain 29,Lubusz,SM CHAIN,Y,0,19
682449,70-690,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,11,12
721401,57-512,Chain 4,Greater Poland,DRUG CHAIN,Y,9,9
688475,77-795,Chain 1,Podlaskie,DRUG CHAIN,Y,5,21
734526,70-756,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
654395,32-153,Chain 10,Lubusz,SM CHAIN,Y,15,70
676686,95-076,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,17,9
635427,95-005,Chain 11,Warmian-Masurian,SM CHAIN,Y,14,23
669971,73-685,Chain 4,Łódź,DRUG CHAIN,Y,5,9
662257,25-243,Chain 1,Opole,DRUG CHAIN,Y,12,12
693357,77-407,Chain 6,Łódź,SPECIALTY,N,0,3
704819,70-832,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
701800,60-230,Chain 6,Lower Silesian,SPECIALTY,N,0,4
644162,30-386,Chain 4,Lubusz,DRUG CHAIN,Y,20,10
655319,75-026,Chain 5,Łódź,SM CHAIN,Y,0,22
661717,31-448,Chain 1,Lubusz,DRUG CHAIN,Y,5,15
715067,34-755,Chain 6,Subcarpathian,SPECIALTY,N,0,3
791600,36-141,Chain 6,Subcarpathian,SPECIALTY,N,0,4
700449,30-736,Chain 6,Lubusz,SPECIALTY,N,0,3
702970,76-268,Chain 6,Łódź,SPECIALTY,N,0,3
670870,75-536,Chain 9,Łódź,DSCT CHAIN,Y,0,0
636748,93-125,Chain 11,Lublin,SM CHAIN,Y,13,20
640258,93-302,Chain 36,Lublin,SM CHAIN,Y,22,23
657992,58-290,Chain 11,Lower Silesian,SM CHAIN,Y,16,19
657238,30-594,Chain 9,Lubusz,DSCT CHAIN,Y,12,11
690189,70-842,Chain 4,Kuyavian-Pomeranian,DRUG CHAIN,Y,10,9
680349,30-861,Chain 9,Lubusz,DSCT CHAIN,Y,0,13
646214,35-417,Chain 13,Subcarpathian,HOME IMPR,Y,0,12
716649,59-243,Chain 6,Lower Silesian,SPECIALTY,N,0,4
657987,77-685,Chain 11,Podlaskie,SM CHAIN,Y,14,43
718436,34-802,Chain 6,Subcarpathian,SPECIALTY,N,0,3
677049,84-784,Chain 4,Lesser Poland,DRUG CHAIN,Y,9,9
676570,73-376,Chain 9,Łódź,DSCT CHAIN,Y,12,29
666922,31-291,Chain 6,Lubusz,SPECIALTY,N,0,3
682144,27-581,Chain 7,Masovian,SM CHAIN,Y,20,10
644042,31-542,Chain 4,Lubusz,DRUG CHAIN,Y,15,10
665729,93-073,Chain 16,Lublin,DSCT CHAIN,Y,0,36
657928,89-032,Chain 18,Lublin,SM CHAIN,Y,0,36
701554,44-664,Chain 1,Silesian,DRUG CHAIN,Y,0,17
635067,94-804,Chain 11,Warmian-Masurian,SM CHAIN,Y,15,33
689556,30-476,Chain 1,Lubusz,DRUG CHAIN,Y,10,15
657236,31-586,Chain 16,Lubusz,DSCT CHAIN,Y,0,39
669250,73-607,Chain 9,Łódź,DSCT CHAIN,Y,15,13
669293,48-260,Chain 9,Holy Cross,DSCT CHAIN,Y,5,26
663357,93-277,Chain 9,Lublin,DSCT CHAIN,Y,12,21
671682,77-085,Chain 1,Łódź,DRUG CHAIN,N,5,6
687557,31-081,Chain 12,Lubusz,SPECIALTY,Y,0,0
656843,60-383,Chain 4,Lower Silesian,DRUG CHAIN,Y,5,9
703633,37-138,Chain 6,Pomeranian,SPECIALTY,N,0,3
668010,89-934,Chain 11,Lublin,SM CHAIN,Y,17,21
681911,76-316,Chain 4,Łódź,DRUG CHAIN,Y,9,11
644997,35-287,Chain 8,Subcarpathian,SM CHAIN,Y,26,29
676712,45-384,Chain 30,Silesian,SM CHAIN,Y,10,0
682693,26-787,Chain 6,Masovian,SPECIALTY,N,0,3
676391,72-883,Chain 4,Łódź,DRUG CHAIN,Y,12,9
682143,58-949,Chain 6,Lower Silesian,SPECIALTY,N,0,3
707219,76-004,Chain 6,Łódź,SPECIALTY,N,0,3
678935,26-744,Chain 1,Masovian,DRUG CHAIN,Y,0,30
636298,94-678,Chain 16,Warmian-Masurian,DSCT CHAIN,Y,0,36
665223,75-528,Chain 6,Łódź,SPECIALTY,N,0,4
695109,31-439,Chain 4,Lubusz,DRUG CHAIN,Y,13,0
674637,32-327,Chain 16,Lubusz,DSCT CHAIN,Y,0,60
650905,93-079,Chain 3,Lublin,SM CHAIN,Y,0,15
696030,78-587,Chain 4,Podlaskie,DRUG CHAIN,Y,5,9
714201,57-584,Chain 47,Greater Poland,SM CHAIN,Y,20,22
672119,25-082,Chain 9,Opole,DSCT CHAIN,Y,12,23
686457,34-714,Chain 6,Subcarpathian,SPECIALTY,N,0,3
688443,50-433,Chain 6,Holy Cross,SPECIALTY,N,0,4
654742,57-688,Chain 4,Lower Silesian,DRUG CHAIN,Y,17,13
663388,72-915,Chain 11,Łódź,SM CHAIN,Y,13,52
650245,91-735,Chain 3,Lublin,SM CHAIN,Y,0,20
690124,27-387,Chain 7,Masovian,SM CHAIN,Y,15,9
668358,58-277,Chain 16,Lower Silesian,DSCT CHAIN,Y,0,39
652895,29-876,Chain 10,Lubusz,SM CHAIN,Y,15,37
681034,31-383,Chain 1,Lubusz,DRUG CHAIN,Y,22,24
713296,60-500,Chain 6,Lower Silesian,SPECIALTY,N,0,3
690163,73-112,Chain 32,Łódź,SM CHAIN,Y,6,16
644127,59-192,Chain 18,Lower Silesian,SM CHAIN,Y,0,27
676120,44-202,Chain 1,Silesian,DRUG CHAIN,Y,5,17
691573,25-201,Chain 6,Opole,SPECIALTY,N,0,3
710028,31-239,Chain 6,Lubusz,SPECIALTY,N,0,4
705552,74-176,Chain 6,Łódź,SPECIALTY,N,0,3
645385,90-321,Chain 4,Lublin,DRUG CHAIN,Y,5,9
653545,90-296,Chain 3,Lublin,SM CHAIN,Y,0,25
913555,72-626,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
710661,57-394,Chain 11,Greater Poland,SM CHAIN,Y,0,17
664401,58-285,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,2
659176,44-395,Chain 6,Silesian,SPECIALTY,N,0,3
675911,74-073,Chain 4,Łódź,DRUG CHAIN,Y,10,9
643158,57-834,Chain 12,Lower Silesian,SPECIALTY,Y,0,5
677705,25-976,Chain 7,Opole,SM CHAIN,Y,15,0
687610,73-851,Chain 9,Łódź,DSCT CHAIN,Y,12,12
717068,37-243,Chain 6,Pomeranian,SPECIALTY,N,0,3
632276,57-532,Chain 60,Greater Poland,SM CHAIN,Y,0,0
691903,73-132,Chain 32,Łódź,SM CHAIN,Y,7,12
669728,71-727,Chain 16,Kuyavian-Pomeranian,DSCT CHAIN,Y,0,23
720848,26-464,Chain 6,Opole,SPECIALTY,N,0,3
708421,75-213,Chain 6,Łódź,SPECIALTY,N,0,4
668070,90-452,Chain 11,Lublin,SM CHAIN,Y,15,46
674635,47-938,Chain 16,Holy Cross,DSCT CHAIN,Y,12,155
688720,92-801,Chain 1,Lublin,DRUG CHAIN,N,17,6
707960,56-88.,Chain 6,West Pomeranian,SPECIALTY,N,0,3
658903,25-079,Chain 34,Opole,SM CHAIN,Y,0,49
670322,26-714,Chain 6,Masovian,SPECIALTY,N,0,4
701847,73-712,Chain 6,Łódź,SPECIALTY,N,0,4
685535,91-793,Chain 1,Lublin,DRUG CHAIN,Y,7,1
667501,30-699,Chain 4,Lubusz,DRUG CHAIN,Y,15,9
665197,31-454,Chain 1,Lubusz,DRUG CHAIN,Y,9,23
697710,77-932,Chain 4,Podlaskie,DRUG CHAIN,Y,14,10
706100,78-678,Chain 6,Podlaskie,SPECIALTY,N,0,3
705717,76-679,Chain 6,Łódź,SPECIALTY,N,0,3
691677,36-355,Chain 6,Pomeranian,SPECIALTY,N,0,3
791102,77-502,Chain 6,Łódź,SPECIALTY,N,0,4
653259,95-192,Chain 11,Warmian-Masurian,SM CHAIN,Y,0,14
676809,84-779,Chain 4,Lesser Poland,DRUG CHAIN,Y,17,17
694989,31-290,Chain 4,Lubusz,DRUG CHAIN,Y,2,0
690373,72-019,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
669508,70-771,Chain 1,Kuyavian-Pomeranian,DRUG CHAIN,Y,9,15
642178,26-349,Chain 7,Opole,SM CHAIN,Y,20,10
672368,30-241,Chain 16,Lubusz,DSCT CHAIN,Y,12,20
717489,44-477,Chain 6,Silesian,SPECIALTY,N,0,4
719831,27-112,Chain 6,Masovian,SPECIALTY,N,0,3
653207,27-523,Chain 7,Masovian,SM CHAIN,Y,15,0
639389,77-003,Chain 11,Łódź,SM CHAIN,Y,4,30
704500,75-012,Chain 6,Łódź,SPECIALTY,N,0,3
691540,26-825,Chain 6,Masovian,SPECIALTY,N,0,4
698067,36-034,Chain 6,Subcarpathian,SPECIALTY,N,0,3
725829,75-685,Chain 6,Łódź,SPECIALTY,N,0,3
630590,26-276,Chain 23,Opole,SM CHAIN,Y,6,34
711190,36-973,Chain 6,Pomeranian,SPECIALTY,N,0,4
741488,36-977,Chain 6,Pomeranian,SPECIALTY,N,0,3
705417,36-506,Chain 6,Pomeranian,SPECIALTY,N,0,4
706406,35-998,Chain 6,Subcarpathian,SPECIALTY,N,0,4
669014,76-209,Chain 6,Łódź,SPECIALTY,N,0,3
678192,75-258,Chain 102,Łódź,SM CHAIN,Y,0,0
709391,27-213,Chain 6,Masovian,SPECIALTY,N,0,3
688539,30-205,Chain 1,Lubusz,DRUG CHAIN,N,9,11
682620,25-554,Chain 6,Opole,SPECIALTY,N,0,3
648420,31-473,Chain 4,Lubusz,DRUG CHAIN,Y,11,9
644481,89-458,Chain 9,Lublin,DSCT CHAIN,Y,5,30
642636,25-599,Chain 34,Opole,SM CHAIN,Y,0,46
699474,35-787,Chain 6,Subcarpathian,SPECIALTY,N,0,3
681725,25-377,Chain 7,Opole,SM CHAIN,Y,14,10
701970,78-303,Chain 4,Podlaskie,DRUG CHAIN,Y,6,10
724087,26-242,Chain 6,Opole,SPECIALTY,N,0,3
667214,73-146,Chain 6,Łódź,SPECIALTY,N,0,3
733265,44-479,Chain 6,Silesian,SPECIALTY,N,0,3
660378,95-373,Chain 4,Warmian-Masurian,DRUG CHAIN,Y,9,10
668181,57-873,Chain 4,Lower Silesian,DRUG CHAIN,Y,4,11
648149,93-075,Chain 11,Lublin,SM CHAIN,Y,20,22
646143,25-481,Chain 7,Opole,SM CHAIN,Y,19,0
664558,32-658,Chain 9,Lubusz,DSCT CHAIN,Y,5,28
717367,26-191,Chain 6,Opole,SPECIALTY,N,0,3
671950,75-733,Chain 9,Łódź,DSCT CHAIN,Y,6,5
681361,30-445,Chain 4,Lubusz,DRUG CHAIN,Y,0,9
702450,77-675,Chain 4,Podlaskie,DRUG CHAIN,Y,11,9
645417,35-486,Chain 8,Subcarpathian,SM CHAIN,Y,15,21
649041,90-064,Chain 9,Lublin,DSCT CHAIN,Y,10,44
754210,45-664,Chain 6,Silesian,SPECIALTY,N,0,3
645739,89-016,Chain 16,Lublin,DSCT CHAIN,Y,17,36
642480,30-853,Chain 4,Lubusz,DRUG CHAIN,Y,22,5
702879,45-008,Chain 1,Silesian,DRUG CHAIN,N,5,6
936932,24-702,Chain 6,Opole,SPECIALTY,N,0,3
672725,24-956,Chain 7,Opole,SM CHAIN,Y,17,10
705009,76-317,Chain 6,Łódź,SPECIALTY,N,0,3
664198,31-620,Chain 9,Lubusz,DSCT CHAIN,Y,12,38
880909,27-241,Chain 6,Masovian,SPECIALTY,N,0,3
697588,90-079,Chain 6,Lublin,SPECIALTY,N,0,4
680457,26-836,Chain 6,Masovian,SPECIALTY,N,0,4
629703,36-242,Chain 4,Subcarpathian,DRUG CHAIN,Y,15,7
714203,32-326,Chain 6,Lubusz,SPECIALTY,N,0,3
696253,25-475,Chain 6,Opole,SPECIALTY,N,0,3
715410,47-994,Chain 1,Holy Cross,DRUG CHAIN,Y,8,6
673622,26-750,Chain 6,Masovian,SPECIALTY,N,0,4
652427,27-342,Chain 7,Masovian,SM CHAIN,Y,9,8
702057,25-077,Chain 6,Opole,SPECIALTY,N,0,3
675597,95-120,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,4
670560,44-252,Chain 6,Silesian,SPECIALTY,N,0,3
633513,89-899,Chain 11,Lublin,SM CHAIN,Y,13,24
670741,31-256,Chain 4,Lubusz,DRUG CHAIN,Y,22,10
700108,32-143,Chain 6,Lubusz,SPECIALTY,N,0,3
721212,30-273,Chain 6,Lubusz,SPECIALTY,N,0,3
718068,76-256,Chain 6,Łódź,SPECIALTY,N,0,4
640822,58-122,Chain 4,Lower Silesian,DRUG CHAIN,Y,11,10
736047,35-537,Chain 6,Subcarpathian,SPECIALTY,N,0,4
636555,59-14.,Chain 13,West Pomeranian,HOME IMPR,Y,0,5
679957,31-109,Chain 1,Lubusz,DRUG CHAIN,Y,5,14
684995,93-822,Chain 1,Lublin,DRUG CHAIN,N,0,6
634550,95-089,Chain 43,Warmian-Masurian,SM CHAIN,N,8,0
671355,71-296,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
655715,32-357,Chain 10,Lubusz,SM CHAIN,Y,11,72
673288,87-720,Chain 68,Lublin,SM CHAIN,Y,0,0
659218,29-882,Chain 9,Lubusz,DSCT CHAIN,Y,7,45
703340,45-535,Chain 6,Silesian,SPECIALTY,N,0,3
690681,59-073,Chain 9,Lower Silesian,DSCT CHAIN,Y,6,29
725466,60-312,Chain 6,Lower Silesian,SPECIALTY,N,0,4
646442,26-822,Chain 4,Masovian,DRUG CHAIN,Y,22,12
647304,92-210,Chain 4,Lublin,DRUG CHAIN,Y,8,10
689233,37-179,Chain 6,Pomeranian,SPECIALTY,N,0,3
639024,92-218,Chain 4,Lublin,DRUG CHAIN,Y,7,10
656014,77-798,Chain 18,Podlaskie,SM CHAIN,Y,0,15
692244,85-090,Chain 6,Lesser Poland,SPECIALTY,N,0,3
701848,95-092,Chain 104,Warmian-Masurian,DSCT CHAIN,N,4,0
686590,75-243,Chain 9,Łódź,DSCT CHAIN,Y,11,12
689081,72-881,Chain 1,Łódź,DRUG CHAIN,Y,0,17
637320,31-083,Chain 29,Lubusz,SM CHAIN,Y,0,19
727444,27-507,Chain 6,Masovian,SPECIALTY,N,0,4
651536,26-988,Chain 8,Masovian,SM CHAIN,Y,21,27
658107,77-684,Chain 11,Podlaskie,SM CHAIN,Y,11,28
674733,43-708,Chain 1,Silesian,DRUG CHAIN,Y,4,17
672880,45-076,Chain 1,Silesian,DRUG CHAIN,Y,5,13
634237,31-901,Chain 10,Lubusz,SM CHAIN,Y,8,43
922384,31-542,Chain 6,Lubusz,SPECIALTY,N,0,3
670577,57-749,Chain 12,Lower Silesian,SPECIALTY,Y,0,1
696961,25-976,Chain 6,Opole,SPECIALTY,N,0,4
676121,89-273,Chain 1,Lublin,DRUG CHAIN,Y,5,6
704250,77-699,Chain 16,Podlaskie,DSCT CHAIN,Y,12,11
656495,30-998,Chain 10,Lubusz,SM CHAIN,Y,12,62
665641,36-173,Chain 4,Subcarpathian,DRUG CHAIN,Y,8,9
683292,72-764,Chain 16,Łódź,DSCT CHAIN,Y,0,21
691390,74-705,Chain 4,Łódź,DRUG CHAIN,Y,22,10
638141,25-776,Chain 34,Opole,SM CHAIN,Y,13,39
709968,60-32.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
676991,73-795,Chain 4,Łódź,DRUG CHAIN,Y,11,11
675793,78-430,Chain 6,Podlaskie,SPECIALTY,N,0,4
689380,89-780,Chain 1,Lublin,DRUG CHAIN,Y,5,7
717742,26-285,Chain 6,Opole,SPECIALTY,N,0,3
650685,92-261,Chain 25,Lublin,SM CHAIN,Y,8,13
633333,88-692,Chain 11,Lublin,SM CHAIN,Y,0,23
697979,50-474,Chain 6,Holy Cross,SPECIALTY,N,0,3
660883,26-464,Chain 34,Opole,SM CHAIN,Y,17,57
663442,44-574,Chain 4,Silesian,DRUG CHAIN,Y,15,9
688397,49-913,Chain 12,Holy Cross,SPECIALTY,Y,0,0
684092,47-945,Chain 17,Holy Cross,SM CHAIN,Y,3,20
746897,60-496,Chain 6,Lower Silesian,SPECIALTY,N,0,3
666483,26-712,Chain 6,Masovian,SPECIALTY,N,0,4
659043,26-787,Chain 6,Masovian,SPECIALTY,N,0,3
631169,87-919,Chain 11,Lublin,SM CHAIN,Y,15,25
684134,34-762,Chain 6,Subcarpathian,SPECIALTY,N,0,3
657039,30-373,Chain 10,Lubusz,SM CHAIN,Y,33,57
966347,59-957,Chain 6,Lower Silesian,SPECIALTY,N,0,4
669270,72-770,Chain 11,Łódź,SM CHAIN,Y,4,13
638487,92-263,Chain 11,Lublin,SM CHAIN,Y,17,14
681902,30-687,Chain 6,Lubusz,SPECIALTY,N,0,4
656678,31-436,Chain 10,Lubusz,SM CHAIN,Y,10,64
637467,92-210,Chain 11,Lublin,SM CHAIN,Y,22,13
638986,71-316,Chain 42,Kuyavian-Pomeranian,SM CHAIN,Y,15,22
670793,48-780,Chain 9,Holy Cross,DSCT CHAIN,Y,12,32
709807,30-238,Chain 6,Lubusz,SPECIALTY,N,0,3
707143,71-784,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,4,5
686259,29-724,Chain 1,Lubusz,DRUG CHAIN,N,5,6
672191,73-276,Chain 4,Łódź,DRUG CHAIN,Y,11,11
647807,26-973,Chain 7,Masovian,SM CHAIN,Y,20,8
705865,36-134,Chain 6,Subcarpathian,SPECIALTY,N,0,3
633453,91-105,Chain 11,Lublin,SM CHAIN,Y,5,53
734590,45-384,Chain 6,Silesian,SPECIALTY,N,0,3
671351,76-410,Chain 4,Łódź,DRUG CHAIN,Y,11,9
661243,25-281,Chain 34,Opole,SM CHAIN,Y,10,44
693486,29-931,Chain 29,Lubusz,SM CHAIN,Y,0,19
770357,84-708,Chain 6,Lesser Poland,SPECIALTY,N,0,4
737958,77-600,Chain 6,Łódź,SPECIALTY,N,0,4
661766,75-101,Chain 1,Łódź,DRUG CHAIN,Y,9,21
674715,31-575,Chain 6,Lubusz,SPECIALTY,N,0,3
656024,72-540,Chain 9,Kuyavian-Pomeranian,DSCT CHAIN,Y,6,28
665661,58-206,Chain 4,Lower Silesian,DRUG CHAIN,Y,10,8
704044,59-592,Chain 6,Lower Silesian,SPECIALTY,N,0,3
700890,78-423,Chain 4,Podlaskie,DRUG CHAIN,Y,8,9
632307,95-039,Chain 11,Warmian-Masurian,SM CHAIN,Y,10,28
671371,78-273,Chain 11,Podlaskie,SM CHAIN,Y,11,25
692037,45-387,Chain 6,Silesian,SPECIALTY,N,0,3
683585,26-252,Chain 7,Opole,SM CHAIN,Y,14,10
643885,89-426,Chain 4,Lublin,DRUG CHAIN,Y,22,1
700591,90-234,Chain 1,Lublin,DRUG CHAIN,Y,5,10
690154,88-679,Chain 1,Lublin,DRUG CHAIN,Y,5,9
628769,58-174,Chain 11,Lower Silesian,SM CHAIN,Y,11,24
725889,72-889,Chain 6,Łódź,SPECIALTY,N,0,3
718090,36-153,Chain 6,Subcarpathian,SPECIALTY,N,0,4
655538,25-945,Chain 10,Opole,SM CHAIN,Y,36,38
676625,25-198,Chain 7,Opole,SM CHAIN,Y,14,10
675417,95-159,Chain 41,Warmian-Masurian,DSCT CHAIN,N,11,18
717971,56-88.,Chain 6,West Pomeranian,SPECIALTY,N,0,4
628415,77-674,Chain 18,Podlaskie,SM CHAIN,Y,0,16
654695,26-878,Chain 10,Masovian,SM CHAIN,Y,12,57
643880,43-815,Chain 9,Silesian,DSCT CHAIN,Y,15,15
645046,71-784,Chain 32,Kuyavian-Pomeranian,SM CHAIN,Y,29,6
665401,31-278,Chain 4,Lubusz,DRUG CHAIN,Y,15,10
653438,31-149,Chain 10,Lubusz,SM CHAIN,Y,20,43
680223,43-911,Chain 6,Silesian,SPECIALTY,N,0,3
697509,73-623,Chain 9,Łódź,DSCT CHAIN,Y,8,26
666459,32-655,Chain 10,Lubusz,SM CHAIN,Y,29,52
686286,59-286,Chain 17,Lower Silesian,SM CHAIN,Y,17,30
680015,27-086,Chain 1,Masovian,DRUG CHAIN,Y,0,21
717326,26-051,Chain 6,Opole,SPECIALTY,N,0,3
692131,75-802,Chain 5,Łódź,SM CHAIN,Y,0,20
715507,25-479,Chain 6,Opole,SPECIALTY,N,0,4
693972,31-250,Chain 29,Lubusz,SM CHAIN,Y,15,19
649834,89-422,Chain 11,Lublin,SM CHAIN,Y,17,52
718588,48-147,Chain 6,Holy Cross,SPECIALTY,N,0,4
656670,74-990,Chain 18,Łódź,SM CHAIN,Y,0,26
689115,35-386,Chain 6,Subcarpathian,SPECIALTY,N,0,3
691649,93-033,Chain 6,Lublin,SPECIALTY,N,0,3
675552,76-274,Chain 5,Łódź,SM CHAIN,Y,18,26
629180,58-236,Chain 9,Lower Silesian,DSCT CHAIN,Y,9,16
682722,27-350,Chain 12,Masovian,SPECIALTY,Y,0,1
679346,31-078,Chain 6,Lubusz,SPECIALTY,N,0,3
748929,43-991,Chain 6,Silesian,SPECIALTY,N,0,3
678365,25-002,Chain 7,Opole,SM CHAIN,Y,14,10
637048,92-259,Chain 11,Lublin,SM CHAIN,Y,13,20
671672,50-304,Chain 17,Holy Cross,SM CHAIN,Y,8,22
662198,31-875,Chain 1,Lubusz,DRUG CHAIN,N,10,19
707790,71-215,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,4
680254,89-373,Chain 1,Lublin,DRUG CHAIN,Y,9,20
702247,37-137,Chain 6,Pomeranian,SPECIALTY,N,0,4
704216,35-493,Chain 6,Subcarpathian,SPECIALTY,N,0,3
670531,77-801,Chain 11,Podlaskie,SM CHAIN,Y,22,22
670514,26-331,Chain 6,Opole,SPECIALTY,N,0,4
674613,58-573,Chain 1,Lower Silesian,DRUG CHAIN,N,18,11
671821,26-877,Chain 4,Masovian,DRUG CHAIN,Y,17,10
673448,30-177,Chain 4,Lubusz,DRUG CHAIN,Y,11,8
653096,31-791,Chain 16,Lubusz,DSCT CHAIN,Y,0,30
645585,93-075,Chain 31,Lublin,SM CHAIN,Y,29,16
630165,93-641,Chain 6,Lublin,SPECIALTY,N,0,3
685990,73-798,Chain 9,Łódź,DSCT CHAIN,Y,15,12
661798,31-786,Chain 9,Lubusz,DSCT CHAIN,Y,12,14
660780,71-073,Chain 6,Kuyavian-Pomeranian,SPECIALTY,N,0,3
693127,25-755,Chain 4,Opole,DRUG CHAIN,Y,9,0
654872,34-860,Chain 18,Subcarpathian,SM CHAIN,Y,0,45
650987,94-884,Chain 1,Warmian-Masurian,DRUG CHAIN,Y,5,15
661848,58-708,Chain 65,Lower Silesian,DRUG CHAIN,N,3,0
673030,75-713,Chain 9,Łódź,DSCT CHAIN,Y,6,18
683348,36-473,Chain 4,Pomeranian,DRUG CHAIN,Y,22,11
649955,27-380,Chain 10,Masovian,SM CHAIN,Y,32,37
